"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NLRP13",0.359023985971916,-2.93827563486862,4.24802734626482,-0.691680018833253,0.48913829775302,0.927402696778454
"NLRP14",5.19601325372268,0.723679105476535,1.51398920458048,0.477994891434556,0.632653841047089,0.949143361837332
"NLRP2",7.36150575613545,-5.43476095329373,2.13342538549073,-2.54743427647161,0.0108518292344303,0.383737526148475
"NLRP2B",0.062301657565272,0.780962194556406,4.32804458550702,0.180442271128988,0.856805371345258,NA
"NLRP3",15.3573895948847,1.42669122958713,1.42105079006388,1.00396920332665,0.315393457989426,0.88079089770733
"NLRP4",0.0598373309953194,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"NLRP6",14.4977013081839,-1.18642889445566,1.48678297395009,-0.797983912408918,0.424879825957053,0.919553724507066
"NLRP7",0.922789311996786,3.70485959410892,4.23290656561551,0.875251918906978,0.381436849216983,0.903564538369853
"NLRP8",0.193967905262766,0,4.32804458550702,0,1,NA
"NLRP9",0.818984829584179,3.07810047695018,2.58384608233214,1.19128631461358,0.233541204554001,0.84205604042536
"NLRX1",2614.15730320297,0.108773893554661,0.182726051207696,0.595283993911864,0.551653653225828,0.937439024682644
"NMB",472.660093203622,0.167798577653585,0.465575720495886,0.360410928376727,0.718539855345494,0.964832575269826
"NMBR",14.6250556627955,-0.122485896970671,0.873590875443053,-0.140209679855631,0.888494324037026,0.990897870741711
"NMD3",4188.01955943427,-0.00651457834614615,0.18759789056379,-0.0347262878413388,0.972297998899354,1
"NME1",2516.79773815481,-0.343073599167011,0.297857759484021,-1.15180346404713,0.249401844105566,0.857700721102222
"NME1-NME2",4721.07027553762,-0.275398767314486,0.249664579666274,-1.10307504445609,0.26999457717455,0.867258308393804
"NME2",20601.8764409976,-0.257919690889355,0.248468478871761,-1.03803787128456,0.299252424061066,0.873874554779619
"NME3",1203.07901070601,-0.000621392723322323,0.179182132835789,-0.00346793909352445,0.99723299048576,1
"NME4",23423.186206065,-0.0573869114836364,0.129599146998174,-0.442803157372979,0.657908119371076,0.952000075604693
"NME5",31.715954312456,0.746776483718917,0.772716931165418,0.966429559907045,0.333829278551991,0.8896114602238
"NME6",3563.47761392868,0.120469060686487,0.15431440223083,0.780672827324859,0.434994946171482,0.920718181612203
"NME7",721.601083509469,-0.0152266834980614,0.231468272482629,-0.0657830264802454,0.947550569868527,0.999658533285014
"NME8",0.495504792826013,-1.72875871520604,4.2647892587721,-0.405356187682712,0.685215710700261,0.957152007279328
"NME9",9.63061250034551,-0.886821799003954,0.710820542193635,-1.24760294105622,0.212176500904208,0.825721971054101
"NMI",272.424595581352,-0.0175991681563112,0.212975982447191,-0.0826345203533691,0.934142151859171,0.998511707375144
"NMNAT1",1040.63886155266,-0.109707651783237,0.10075696911988,-1.08883437782559,0.276226928622678,0.867258308393804
"NMNAT2",37.3752769450848,-1.67262029606364,1.03464169573698,-1.61661791029234,0.105960783399682,0.730126717968246
"NMNAT3",1032.86532526246,0.343177144299303,0.778319128187819,0.440920866352509,0.659270286859551,0.952041352517848
"NMRAL1",1764.04150340366,-0.0556127887033038,0.116634553894451,-0.476812289723601,0.633495793579946,0.949143361837332
"NMRK1",844.233424583543,-0.419819223171569,0.216111496864089,-1.94260476311258,0.0520639309719295,0.628739539133596
"NMRK2",0.276017755527341,0,4.32804458550702,0,1,NA
"NMT1",3355.12468325592,-0.09377401925432,0.103199303579235,-0.90866910920888,0.363524814748941,0.897984004153983
"NMT2",1431.02656713597,0.119065073478557,0.123984285738266,0.960323905320601,0.336892222397069,0.891834351932223
"NMU",1.35786818771383,-4.01364805086241,2.50234825171397,-1.6039526265432,0.108724495276465,0.735116783075688
"NMUR1",29.6760875633784,0.323252692837403,0.981024005444156,0.32950538523372,0.741773724192529,0.970455956474225
"NNAT",60.588864660687,-0.644870511619606,0.848969649748278,-0.759591949854523,0.447498532550083,0.921936372364031
"NNMT",6819.64163817838,-0.875882175632769,0.360357010934765,-2.43059562893124,0.0150740275638137,0.437829369458727
"NNT",3278.12898834198,-0.231506916763805,0.24084349327713,-0.961233843662194,0.336434603167158,0.891834351932223
"NOA1",898.396941422267,0.203684351189021,0.155963134104951,1.30597754628319,0.191560193476776,0.818899367007144
"NOB1",1359.26242179128,0.0926119621826257,0.149794898302863,0.618258453604862,0.536404983875169,0.934933516013457
"NOBOX",0.0616784254951076,0,4.32804458550702,0,1,NA
"NOC2L",2373.10174197111,-0.0341046815544103,0.179094536329803,-0.1904283751661,0.848973464305045,0.989771849561272
"NOC3L",736.368842694055,0.0811467746768904,0.195789477625327,0.414459324684328,0.678537749910183,0.956085006264723
"NOC4L",241.530772889402,-0.535469627658757,0.246363779561757,-2.17349169026094,0.029743330565778,0.544877481256323
"NOCT",112.786516095217,0.440120210229815,0.422542782746211,1.04159916628883,0.297597555381093,0.872721030703342
"NOD1",551.324863607068,0.461145712729878,0.396755484724927,1.16229196692666,0.245116888525804,0.851541131948306
"NOD2",35.342063271943,0.524642690051764,1.98161275583388,0.264755406174699,0.791197891992011,0.978906640243383
"NODAL",7.47392975285238,0.53505995365649,1.05347148231339,0.507901697045955,0.611522284531983,0.948844517290494
"NOG",65.613364134137,5.04733088297538,1.96659674714146,2.56653067809245,NA,NA
"NOL10",2275.2537680284,-0.105587842317198,0.157054726402567,-0.672299680090826,0.501392933384138,0.927926635503226
"NOL11",2185.88664976538,-0.0781069324906581,0.165719275352949,-0.471320746028522,0.637411702792156,0.949278056557975
"NOL12",211.705390444163,-0.168549190860818,0.190805940046477,-0.883354002604751,0.377045034776916,0.902243842613309
"NOL3",5217.01385932986,0.393935265592881,0.321214152542088,1.2263944862805,0.22005025991688,0.832158739489129
"NOL4",4.23701762921545,-1.56529412373155,2.71396639465106,-0.576755160571103,0.56410486389074,0.939144661451506
"NOL4L",2321.52757941277,0.275448330649871,0.271787287193904,1.01347025276188,0.310835597931997,0.880150137896832
"NOL6",1557.66073212073,-0.174458866605841,0.156381409422696,-1.11559850528193,0.264594032221725,0.865357833139651
"NOL7",2803.33178367047,-0.24551004025473,0.181027824786006,-1.35620057604376,0.175035358805253,0.809256740987597
"NOL8",2736.36232849827,0.0753373077359364,0.115348267839446,0.653129077246302,0.513673068059205,0.930462309321031
"NOL9",723.36385866502,0.079822110637545,0.125601570170726,0.635518413735159,0.525090361165652,0.934286958172229
"NOLC1",10214.7279505384,-0.0771021056113013,0.121045530004161,-0.63696780549146,0.524145814383364,0.934286958172229
"NOM1",537.418930535437,0.018242752437777,0.178572572061094,0.102158759473631,0.91863066160819,0.996858043966616
"NOMO1",6300.61157884975,0.122417944238644,0.252710260337608,0.484420157990816,0.62808771523489,0.949143361837332
"NOMO2",12094.5247846775,0.199121453255886,0.274899256700673,0.724343367260181,0.468854958866532,0.926082180586976
"NOMO3",5909.48015938738,0.242540109781396,0.279206453644339,0.868676589010189,0.385024049872792,0.903564538369853
"NONO",32282.9733577349,0.136079486098838,0.127639282990778,1.06612543497812,0.286366943204857,0.869432805658882
"NOP10",1149.65573977934,-0.27709462305059,0.223754236276594,-1.23838827662713,0.215572125463622,0.827247192000576
"NOP14",3187.24752668487,-0.035005468031191,0.137357404473674,-0.254849515869385,0.798839329461129,0.980891177805656
"NOP16",920.058629752741,-0.24662211805204,0.195853930076052,-1.25921454808833,0.207952848218953,0.822233102461367
"NOP2",2489.90380828331,-0.297676551427362,0.225603972150274,-1.31946502798754,0.187013694348668,0.818561095839358
"NOP53",9108.06863613042,0.35148530215177,0.265732902847572,1.32270147349192,0.185934673340673,0.818561095839358
"NOP56",1707.52192783754,-0.271668803356417,0.133219269120353,-2.0392605750673,0.0414240281518505,0.599717605275122
"NOP58",1987.07243393176,-0.0787443141611477,0.187244031163763,-0.420543788080903,0.674088248101352,0.95537734521261
"NOP9",2199.96431510207,0.0682735529416453,0.112331420957566,0.607786782715373,0.543328896587077,0.936341976171671
"NOS1",4.44060229474017,-0.766198857724224,2.5307049950289,-0.302761032688234,0.762071981835025,0.972422973877281
"NOS1AP",215.228123753257,-0.486867972902605,0.8936059903959,-0.544835171356567,0.585866886553029,0.943258076663869
"NOS2",1.1420804262458,3.80039140082867,2.44074012924182,1.55706515220414,0.119455017625827,0.748028074436559
"NOS3",20.9183752511655,3.45944474239095,1.18449975385188,2.92059557728161,0.00349363016669998,0.227903421449072
"NOSIP",1623.93247844311,-0.175044916428901,0.174451981622074,-1.00339884248556,0.315668462377346,0.88079089770733
"NOSTRIN",14.3682527480969,-0.902723698745227,1.59835269648039,-0.564783793172211,0.572220831832783,0.941930630428594
"NOTCH1",1047.30911886583,0.222559363880505,0.323865532432663,0.687196819645446,0.491958708239661,0.927706649607892
"NOTCH2",26840.5880365012,0.689694301369986,0.343639622053992,2.00702787777372,0.0447466946930482,0.610604402211728
"NOTCH2NLA",3961.83955931577,0.7099441084592,0.33699104589575,2.10671505105458,0.0351422867636791,0.568433793842229
"NOTCH3",16423.3343121084,0.544908460003223,0.306610780230093,1.77719928697322,0.0755354567374921,0.67144327020772
"NOTCH4",70.5039255242313,1.46390712981811,0.580047992374741,2.52376897957152,0.0116104200438873,0.393329690075739
"NOTO",0.230226499650964,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"NOTUM",4.63323418704174,-0.778870274255966,1.43888339965862,-0.541301869519625,0.58829953210579,0.944723734864726
"NOV",70.5711804426712,-1.46319762306475,0.825597750936017,-1.77228877065842,0.0763466343174352,0.674663166302235
"NOVA1",329.924677850233,-0.51144363809642,0.546316109926302,-0.936167959911366,0.349186716862847,0.897288048658313
"NOVA2",6.56627318534837,2.92949159828985,1.035957887243,2.82780954164665,0.00468676808222404,0.262300675845012
"NOX1",0.78213946552495,0.367192325143116,4.19687275778483,0.0874918889218184,0.930280532411777,0.998511707375144
"NOX4",1056.61760142582,2.11505926933102,1.10504236620408,1.91400740280795,0.0556192098687834,0.635537171129422
"NOX5",19.937622520144,-0.159308558144857,1.14049080582889,-0.139684210807008,0.888909502040371,0.991099767401595
"NOXA1",42.3563224956213,-0.536413468997029,0.578203998763565,-0.927723554565689,0.353550986890843,0.897288048658313
"NOXO1",10.4751616426921,-0.626885804830781,0.782908760274289,-0.80071374423139,0.423297383892336,0.919553724507066
"NOXRED1",6.95460543325742,-0.697074063315468,0.925857478282045,-0.752895645028336,0.451512625324079,0.921936372364031
"NPAP1",9.57744442202961,-0.669183413056803,0.71898313733362,-0.930735893943908,0.351990197622634,0.897288048658313
"NPAS1",66.2059478527893,-0.0264137197162586,0.897088925436604,-0.0294438142834094,0.976510629193288,1
"NPAS2",1254.47908456383,0.099087684283131,0.310924198620343,0.318687592419022,0.749963424279961,0.97157264793851
"NPAS3",392.130755877392,0.613044063440382,0.586995038154683,1.04437690881952,0.296311042698572,0.871366900426978
"NPAS4",1.88675345169136,2.94424049669466,3.08869262253705,0.9532319516716,0.340472560794612,0.894369172036337
"NPAT",1731.75892770367,0.280546205304238,0.13895251364566,2.0190077742649,0.0434864114801459,0.609268263653959
"NPB",21.2392179558011,0.0142225386164996,0.535801518872868,0.0265444163846692,0.978823106914816,1
"NPC1",3002.39247035775,0.023728848318721,0.313332422449309,0.0757305871292649,0.939633440851333,0.998766397614046
"NPC1L1",131.436108454414,-1.51243217092199,0.947014888668068,-1.59705215727828,0.11025408143018,0.735196281024279
"NPC2",2479.41492260373,-0.404212709135604,0.236325551820046,-1.71040628498521,0.0871907696268122,0.693093166623941
"NPDC1",623.058657187309,-0.434796110099095,0.370440694769666,-1.17372663489211,0.240504538202601,0.847398223206825
"NPEPL1",1540.76383807412,0.308658942988302,0.229796479300099,1.34318395098305,0.179212417077488,0.812986098656994
"NPEPPS",5679.07247640348,0.0748505295618413,0.184177533506468,0.406404234744586,0.684445608674976,0.957063915984242
"NPFF",30.061179692275,0.257656616044827,0.533154461339882,0.483268235995446,0.628905290632605,0.949143361837332
"NPFFR2",2.28033802727722,-1.78715341670518,3.07497965038861,-0.581191949182272,0.561111093053388,0.93907365659406
"NPHP1",553.857845229496,-0.0537830293004288,0.188213829480103,-0.285754928046424,0.775065831426536,0.975441268233517
"NPHP3",1889.59480551684,0.239465574498287,0.189105287085204,1.26630819364872,0.205402764611468,0.822233102461367
"NPHP4",1326.60797989752,0.126127726340391,0.0940566062640072,1.34097679419097,0.179927987052913,0.813506286440654
"NPHS1",0.473962863443932,-2.66644802207614,4.25666684212808,-0.626416894008805,0.53104153142395,0.934286958172229
"NPIPA1",1159.76210484775,0.319552777125795,0.292643012543912,1.0919542358041,0.274853216941304,0.867258308393804
"NPIPA2",212.665768989077,-0.139926724427138,0.387572653333783,-0.36103353325765,0.718074379378524,0.964602337382759
"NPIPA3",213.578850303025,-0.263236367274874,0.399441521538367,-0.659011026848368,0.509888687784305,0.929344922635582
"NPIPA5",1187.35520717268,0.322731828931681,0.248496655704064,1.29873711184276,0.194034163288877,0.818899367007144
"NPIPA7",862.175989076477,0.479192629364365,0.280733443389465,1.70693104312326,0.0878348700610236,0.693093166623941
"NPIPA8",862.044330301712,0.480178668460967,0.280505135079682,1.71183557236684,0.0869269745283234,0.693093166623941
"NPIPB11",286.562775711365,0.284827987640502,0.38969945138315,0.730891425763032,0.464845473631619,0.924310714130335
"NPIPB13",720.179387337895,0.162660255636642,0.281373799589064,0.578093112699907,0.563201256699743,0.939091738991632
"NPIPB15",83.079590653216,-1.13973844796094,0.70195751733755,-1.62365730092021,0.104448968756871,0.729802465659886
"NPIPB3",1658.35953029559,0.244608220406399,0.246893871891039,0.99074237255411,0.32181139498511,0.884941817276991
"NPIPB4",875.262227353121,0.231989169436846,0.301263142832501,0.770054933556307,0.441267307365133,0.92104855725984
"NPIPB5",1734.13013590075,0.217606191381971,0.287817749041362,0.756055497295613,0.449615922448602,0.921936372364031
"NPIPB6",13.6018160543984,0.830997024994664,0.669292568925646,1.24160503728375,0.214382322316994,0.827194900286362
"NPIPB8",12.3386699430158,0.693756264627852,0.887348927285356,0.781830284902967,0.434314320306639,0.920528535081856
"NPIPB9",34.5853422882672,0.633180758084908,0.560510668289528,1.12964978885619,0.258623822536332,0.862358997955284
"NPL",269.733550410585,-0.555317889673418,0.387352332031402,-1.43362474871688,0.151679377052997,0.787278343811362
"NPLOC4",3095.05862278199,0.0356156847444271,0.137518151200923,0.258988972971214,0.795643748595585,0.979463055601877
"NPM1",40266.5783589331,0.189436262239338,0.21040628035043,0.900335588480694,0.367941687374438,0.897984004153983
"NPM2",32.1117446332862,0.59301255311368,0.976100660232976,0.60753217088506,0.54349779945051,0.936341976171671
"NPM3",319.218531243955,0.0643050222700521,0.27656947341829,0.232509472123829,0.816142331095279,0.983948856692993
"NPNT",81.5610918621664,0.544593644086986,2.08804159388047,0.260815515209589,0.794234779045338,0.979130322097833
"NPPA",1.12326456102964,-1.56161866960127,1.92786539719853,-0.810024741286675,0.417925956133165,0.917751972017218
"NPPB",1.68958623447518,4.12005964157704,4.08584253407581,1.00837455364857,0.313274684205979,0.880150137896832
"NPPC",858.903264336024,-0.29926128758995,1.31776870994033,-0.22709697485798,0.820348336316258,0.983948856692993
"NPR1",3.23748815573996,5.67476348872037,1.52020662237612,3.73288959881688,0.000189295578568941,0.0563910746959481
"NPR2",1693.41196045352,0.136577307633987,0.22634075276855,0.603414568359448,0.546232933047812,0.936341976171671
"NPR3",31733.7311618196,-1.3305005514963,0.647690445663254,-2.05422290911491,0.0399541220898922,0.591690803295547
"NPRL2",306.736543266023,-0.152529511096882,0.144557697954068,-1.05514623749298,0.29135844802256,0.869432805658882
"NPRL3",4874.18633806485,0.0501000022983962,0.1727365742804,0.290037026073411,0.771787911729179,0.974823269964797
"NPTN",22004.7502456107,-0.0220054067254318,0.184227448222637,-0.119446949614362,0.904921267102207,0.995132867661492
"NPTX1",60.1102375846116,-0.32897051349495,2.18869483670393,-0.15030442251619,NA,NA
"NPTX2",17.549620830292,-1.63483937562489,1.28850442258284,-1.26878833085245,0.204516568149859,0.822233102461367
"NPTXR",697.639805004477,-0.355042990535266,0.4040017148343,-0.878815553248049,0.379501291821746,0.90296183101382
"NPVF",0.06582938738294,-0.661719333945934,4.32804458550702,-0.152891062204345,0.87848418436943,NA
"NPW",40.2560278708815,0.583145868207918,0.877861522668196,0.664280018146243,0.506511107577598,0.929306240210762
"NPY",0.558643873446883,0.780962194556407,4.32804458550702,0.180442271128988,0.856805371345258,0.989771849561272
"NPY1R",1.31281441095083,-1.21261803832543,3.51041346819798,-0.345434533370768,0.729767719214972,0.968185034585971
"NPY4R",1.11638932241115,2.13220994361179,4.28532925860604,0.497560354161763,0.618793953314812,0.949143361837332
"NPY4R2",0.290017495023715,0,4.32804458550702,0,1,NA
"NPY5R",1.42649651964324,0,4.32804458550702,0,1,1
"NQO1",14149.171098403,-1.60915585266093,0.711319382623446,-2.26221285679878,0.023684255351277,0.506916504068806
"NQO2",3086.3011438119,-0.568418443509653,0.267486632646888,-2.12503495178404,0.0335836965594686,0.562746732052594
"NR0B1",6.60426226836458,6.82121184768042,2.76391533529711,2.46795253116795,0.0135888338398716,0.417193361847677
"NR1D1",1909.32650535017,-0.0259492205369566,0.274544245656945,-0.0945174446285109,0.924698125668809,0.998199985057978
"NR1D2",4501.29799084458,0.0538553957415294,0.266256314665954,0.202268989597849,0.839706441615236,0.987812699553418
"NR1H2",3548.03846565188,-0.144482329426182,0.124028744423867,-1.16491003837316,0.244055409694871,0.851521044019636
"NR1H3",1419.11637270475,-0.249062344222971,0.204917125217721,-1.21542962286996,0.224202275535436,0.83595203612875
"NR1H4",3.11108338503491,-1.70346332478031,3.16457483076771,-0.538291371156187,0.590375907590771,0.945772291910095
"NR1I2",2.98283581850881,1.5427211712223,3.59495071394076,0.429135555388791,0.667824578520603,0.954627833960851
"NR1I3",3.25476930436209,-2.60077050919328,3.34571588978467,-0.777343502816274,0.436956135399626,0.92104855725984
"NR2C1",1779.23279937277,0.121384441683302,0.20670012052121,0.587249012614131,0.557036479308277,0.938327859442081
"NR2C2",6088.75733357134,0.0282698781648639,0.119712043332241,0.236148990343482,0.813317059931738,0.983948856692993
"NR2C2AP",182.315308428186,0.0606146941221879,0.262647514956305,0.23078342900854,0.817483055492843,0.983948856692993
"NR2E1",0.176740840568438,0,4.32804458550702,0,1,NA
"NR2E3",7.74930539836774,2.73306942069978,0.868082642388001,3.14839772994585,0.00164168156992314,0.164824829620284
"NR2F1",1021.33051954436,0.770956204693067,0.38924548036956,1.98064266272559,0.0476313609911984,0.619033500597408
"NR2F2",7191.41455613902,0.594164046362164,0.465421686580083,1.27661444125666,0.201738400890665,0.822233102461367
"NR2F6",1331.52440169481,-0.165709289092678,0.180623916784998,-0.917427171562927,0.35891883985612,0.897288048658313
"NR3C1",87.1042629196088,0.331770223104365,0.346802287624083,0.95665523251677,0.338741300954101,0.893638243063554
"NR3C2",123.37146882322,-0.0234556528474419,0.852022497455516,-0.027529382049758,0.97803750523697,1
"NR4A1",2198.35878747612,-0.333695351054322,0.400533309801725,-0.833127589861405,0.404772774927615,0.912929311021222
"NR4A2",1387.93502059585,-1.08746447741361,0.495996830975606,-2.19248271259034,0.0283446700164504,0.539175293650333
"NR4A3",2782.60521072283,-0.233424012832792,0.75337923020456,-0.309836007516974,0.756685668053457,0.971574544797208
"NR5A1",0.0671682173245174,0,4.32804458550702,0,1,NA
"NR5A2",231.414772035784,-1.01560639566419,1.6526945595285,-0.614515483099269,0.538874744880604,0.93603848418707
"NR6A1",78.1583940646096,-0.0970781553116118,0.584740437815074,-0.166019226709122,0.868141819416677,0.989771849561272
"NRAP",1.88071289506897,-0.243020559241415,3.32371426516007,-0.0731171634664302,0.941712883743844,0.998766397614046
"NRARP",36.0731101304351,1.04761313198178,0.512040166177123,2.04595889381731,0.0407604151472115,0.597756170000798
"NRAS",2150.11044314373,-0.0379823964940984,0.135890176291487,-0.279508037524549,0.779854970672616,0.975659886747975
"NRBF2",2158.22779304244,0.149095326874141,0.291978556108336,0.510637934721551,0.609604607816468,0.948844517290494
"NRBP1",24305.3135876812,-0.0691037642597498,0.161730549578092,-0.427277125070194,0.669177492015844,0.954661297619463
"NRBP2",1154.09915660849,0.345556321373753,0.292322777457908,1.18210535757348,0.237163898848946,0.845910347753596
"NRCAM",891.407469645433,-0.712505600546454,0.725444680191754,-0.98216393337962,0.326019092695179,0.885800043774786
"NRDC",16521.0798468944,0.00154737732481533,0.0868180035867628,0.0178232309070426,0.98577987211852,1
"NRDE2",460.677178377822,0.0116906706604613,0.176706280242195,0.0661587728768776,0.947251419305931,0.999658533285014
"NREP",1467.47835616605,1.05788254240427,0.604049029358606,1.75131900059098,0.0798909766010669,0.683603090877026
"NRF1",1669.61325121762,-0.0196605327382788,0.154920205304573,-0.126907479238271,0.899013626932696,0.994063525815448
"NRG1",1500.9850298613,-0.422542619936882,0.538459985657576,-0.784724271425417,0.432615248957867,0.920225649779437
"NRG2",169.969065543944,0.108076578810911,0.932495678277663,0.115900353565746,0.907731515480577,0.99574515898003
"NRG3",1.25898828811632,1.7140577946806,4.16564751432604,0.411474515975199,0.680724623986042,0.956085006264723
"NRG4",18.5616354882841,0.323698768703563,0.732456014472403,0.441936119449749,0.658535432541464,0.952000075604693
"NRGN",3.56790937317315,0.0578851910007172,1.33973194548344,0.0432065467990534,0.965536886372965,1
"NRIP1",2357.49061647391,0.247449140999809,0.242004084784938,1.02249985251162,0.306544382420189,0.879062798174381
"NRIP2",51.8424449478953,0.658910871162722,0.367488184439918,1.79301239893455,0.0729709415230098,0.667128375976921
"NRIP3",836.474597767282,0.150449222574275,0.255969905982393,0.587761369825341,0.556692476601714,0.938282326637417
"NRK",22.8424733543174,2.77435345379557,1.68755634626107,1.64400641195916,0.100174877922418,0.722329638035584
"NRL",8.41810480203466,1.09561735983768,0.731140701563696,1.49850412854116,0.1340023207868,0.770780154072717
"NRM",1186.92850040917,-0.186586345247455,0.245168303253792,-0.761054111690391,0.44662474752101,0.921936372364031
"NRN1",214.53286408615,1.17200919342314,1.98485286223317,0.590476612006649,NA,NA
"NRN1L",2.71525696669757,-1.45612790184511,1.67682086429165,-0.868386082767541,0.38518301110838,0.903564538369853
"NRP1",16657.4220092675,0.35891717160801,0.490082978283394,0.732360003330832,0.463948864440406,0.924310714130335
"NRP2",35194.4396143549,1.24819201128283,0.331257589902469,3.76804048972984,0.000164534019698398,0.0528339165755887
"NRROS",3.42688337440077,0.685126518548251,1.32552190707155,0.51687302555556,0.605244798787077,0.948844517290494
"NRSN1",0.131117772229889,1.53529225909606,4.3250288068626,0.354978504804404,0.722605694616238,NA
"NRSN2",10979.3764779319,-0.0996017946055798,0.172175084514563,-0.578491335644765,0.56293244538371,0.93907365659406
"NRTN",2.6583051842271,-2.29728002861381,1.60776235548446,-1.4288679049968,0.153042203722268,0.788033220805172
"NRXN1",220.449733052354,1.12480557937558,1.558172192945,0.721875017708827,0.470371322016805,0.927035944124644
"NRXN2",252.402265570236,-0.818047164729372,0.554824575908665,-1.47442489076771,0.140367226793035,0.776890617573057
"NRXN3",61.2671532154876,1.5994762084994,1.31241707833981,1.21872553694799,0.22294838206025,0.834938064934571
"NSA2",4152.57170256282,-0.00492550691389551,0.200988679885194,-0.0245063896967183,0.980448687005862,1
"NSD1",7481.10202003773,0.132479901536916,0.143197389481686,0.92515584268985,0.354884848942348,0.897288048658313
"NSD2",3270.42213273205,0.36035445100958,0.237467170020957,1.51749166412258,0.12914259652618,0.764335924992033
"NSD3",4641.26467809249,0.318514652961266,0.140237459606376,2.27125230202605,0.023131708888433,0.50487542996693
"NSDHL",763.761631055993,-0.0362814765667414,0.188979634988108,-0.191986171256096,0.847753037669571,0.989536152296865
"NSF",2349.48389829987,-0.158833280431346,0.12306754946358,-1.29061869780994,0.196835929154291,0.819851970981009
"NSFL1C",3523.48034020618,-0.0441833712721856,0.133252964820629,-0.331575146051425,0.740210089396698,0.970383651352068
"NSG1",2010.78532990445,0.826798179912509,0.76265826561723,1.08410046437164,0.278320256983451,0.867258308393804
"NSG2",0.458714722634505,2.51467644320212,4.26701297750624,0.589329457505368,0.555640287800376,0.937918994059611
"NSL1",3867.46039642826,-0.15102017516145,0.140076551949914,-1.0781260179466,0.280977522049759,0.868111753640672
"NSMAF",2195.95685635066,-0.152766455850421,0.200012073196245,-0.763786172550353,0.444994678270742,0.92192140278254
"NSMCE1",1351.85179830078,-0.212045641735072,0.117623828584114,-1.80274391921732,0.0714284412565247,0.662789625290002
"NSMCE2",273.84299379266,-0.0337758954582263,0.222758004580379,-0.151625956256215,0.879481959974604,0.989771849561272
"NSMCE3",1033.62308776211,0.127870636099536,0.201853612858334,0.633482028331489,0.526418913201327,0.934286958172229
"NSMCE4A",404.034981385397,-0.161751718733835,0.216986957475719,-0.745444429543349,0.456003093339709,0.924310714130335
"NSMF",7516.79935841959,-0.239431966356205,0.197764564209953,-1.21069195238646,0.226013487847631,0.837485462255916
"NSRP1",4056.35622288581,-0.0408304057787124,0.141390550469191,-0.288777472350315,0.772751672458812,0.975078927472833
"NSUN2",2857.95811527652,-0.0802014591260421,0.152310025097564,-0.526567171626872,0.5984941941794,0.948448736896605
"NSUN3",168.645720306661,-0.0294316053594548,0.212401143570059,-0.138566134177837,0.889793006095973,0.991099767401595
"NSUN4",1659.25182041128,-0.0732643047500015,0.163763791423098,-0.447377922270477,0.65460221371222,0.951355005385924
"NSUN5",1116.3541275278,-0.13989357848703,0.23905837815755,-0.58518584274354,0.558422763143228,0.938838336145703
"NSUN6",239.756918126036,-0.0970739984582593,0.297773803724091,-0.325999121629266,0.74442501969835,0.971250115682416
"NSUN7",59.562372996356,0.832954664865578,0.912808407682383,0.912518616015431,0.361495774315385,0.897984004153983
"NT5C",732.830186929133,-0.268282759370305,0.215354731385497,-1.24577137286138,0.212848342174099,0.825721971054101
"NT5C1A",4.69440352084153,0.639962064242213,2.00469403288712,0.319231789860996,0.749550752267073,0.97157264793851
"NT5C1B",25.4443432864654,-0.0297631771082355,1.06071284873604,-0.0280595989232163,0.977614616764063,1
"NT5C1B-RDH14",992.890617493978,-0.2754773140407,0.293508676176786,-0.938566169930781,0.347953528790434,0.897288048658313
"NT5C2",4365.44439332134,0.0223778098098607,0.105080696162997,0.212958332281593,0.831359463176024,0.985957858453411
"NT5C3A",1531.47993729449,-0.032556514701657,0.134296623193074,-0.242422437195994,0.808452850429021,0.983234082402628
"NT5C3B",1215.34857222355,-0.0318682758692723,0.161531608027805,-0.197288173245862,0.843602033850239,0.988379289263837
"NT5DC1",751.091325299165,-0.0979602833916335,0.168365976031747,-0.581829450940623,0.56068156445512,0.93907365659406
"NT5DC2",8261.44142635974,-0.081609999394341,0.409129137439772,-0.199472469511793,0.841893176754478,0.988079949140594
"NT5DC3",291.378610377133,-0.01499710720121,0.208877668762904,-0.0717985186737847,0.942762251706801,0.998766397614046
"NT5E",5917.2943230218,0.009644298316875,0.453737783203513,0.0212552242151482,0.983042061661052,1
"NT5M",93.6726583029386,-0.488821805843578,0.324036934430063,-1.5085373113511,0.131417064782479,0.76797514961569
"NTAN1",1692.71302794212,-0.276825611485476,0.226284460597788,-1.2233522830254,0.221196667765641,0.832176267409987
"NTF3",90.4231258943253,-0.831059164691132,0.861646109800058,-0.964501731324449,0.334794440821552,0.890956579381499
"NTF4",6.10351501947904,0.257983181006951,1.29437396824044,0.199311163030921,0.842019347518754,0.988079949140594
"NTHL1",392.067061196906,-0.21562273948635,0.192986640638146,-1.11729360526383,0.263868808793569,0.865357833139651
"NTM",4003.64482477389,0.768510845322424,0.640895510680756,1.19912034413553,0.230481154579021,0.839284693067061
"NTMT1",3427.15227864038,-0.0690414739438988,0.188278225791747,-0.366699195584439,0.713843406656272,0.963540281485196
"NTN1",1236.9067197406,1.43200894614259,1.27959348998943,1.11911240354499,0.263092188941908,0.864674670398199
